"","D29630.1","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","SRR11190802C","KP090203","AY366207","SRR11190798C","SRR11190801C","SRR11603189C","SRR11603187C","SRR11603183B","SRR11603184B","MG210801","SRR11190800B","SRR11190791B","SRR11190802D","SRR11190801D","SRR11190798D","SRR11190795D","JF930327","SRR11603182B","SRR11603184C","SRR11603183C","SRR11190793B","SRR11190796D","SRR11190797D","SRR11603191C","SRR11603189D","SRR11603187D","SRR11603186C","SRR11603190C","KM288845","SRR11190798B","SRR11190801B","SRR11190802B","SRR11190796B","SRR11190797B","AY366208","KM288844","JF930326","KM288843","KM288842","SRR11603191B","SRR11603189B","SRR11603187B","SRR11603186B","SRR11603190B","JF937699","KM288846","KX883791","KM288847","15H03_cons","19JSF_sty","15H04_cons","15H06_cons","LC128411","SRR11603186A","SRR11603190A","SRR11603191A","SRR11603187A","SRR11603189A","SRR11190793A","KM365479","SRR11190792A","SRR11603183A","SRR11190795A","AF308158","SRR11190802A","SRR11190796A","SRR11190797A","SRR11603184A","SRR11603182A","SRR11190798A","SRR11190801A","SRR11190799A","SRR11190791A"
"SRR11603190C",0.440514469453376,0.411575562700965,0.389067524115756,0.398713826366559,0.401929260450161,0.392282958199357,0.392282958199357,0.427652733118971,0.414790996784566,0.418006430868167,0.392282958199357,0.411575562700965,0.411575562700965,0.411575562700965,0.411575562700965,0.408360128617363,0.305466237942122,0.305466237942122,0.305466237942122,0.205787781350482,0.186495176848875,0.183279742765273,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.00321543408360129,0.00964630225080386,0.00964630225080386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202572347266881,0.183279742765273,0.183279742765273,0.186495176848875,0.186495176848875,0.186495176848875,0.202572347266881,0.183279742765273,0.192926045016077,0.189710610932476,0.189710610932476,0.183279742765273,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.160771704180064,0.163987138263666,0.157556270096463,0.163987138263666,0.209003215434084,0.209003215434084,0.209003215434084,0.209003215434084,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678
"KM288845",0.453376205787781,0.385852090032154,0.392282958199357,0.421221864951768,0.427652733118971,0.418006430868167,0.418006430868167,0.430868167202572,0.405144694533762,0.42443729903537,0.408360128617363,0.414790996784566,0.418006430868167,0.418006430868167,0.414790996784566,0.414790996784566,0.282958199356913,0.295819935691318,0.295819935691318,0.209003215434084,0.196141479099678,0.192926045016077,0.196141479099678,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.205787781350482,0.205787781350482,0.205787781350482,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0,0.0964630225080386,0.0964630225080386,0.090032154340836,0.090032154340836,0.090032154340836,0.0996784565916399,0.090032154340836,0.0964630225080386,0.0932475884244373,0.0964630225080386,0.0803858520900322,0.0771704180064309,0.0771704180064309,0.0771704180064309,0.0771704180064309,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.192926045016077,0.192926045016077,0.192926045016077,0.186495176848875,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.186495176848875,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273
"SRR11190798B",0.440514469453376,0.398713826366559,0.37620578778135,0.411575562700965,0.414790996784566,0.405144694533762,0.401929260450161,0.434083601286174,0.418006430868167,0.434083601286174,0.418006430868167,0.398713826366559,0.408360128617363,0.408360128617363,0.405144694533762,0.405144694533762,0.305466237942122,0.302250803858521,0.302250803858521,0.209003215434084,0.209003215434084,0.205787781350482,0.209003215434084,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.186495176848875,0.189710610932476,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0964630225080386,0,0,0.0128617363344051,0.00643086816720257,0.00643086816720257,0.0257234726688103,0.0160771704180064,0.0128617363344051,0.00964630225080386,0.0160771704180064,0.0160771704180064,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.173633440514469,0.176848874598071,0.170418006430868,0.176848874598071,0.170418006430868,0.170418006430868,0.170418006430868,0.170418006430868,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.163987138263666,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267
"SRR11190801B",0.440514469453376,0.398713826366559,0.37620578778135,0.411575562700965,0.414790996784566,0.405144694533762,0.401929260450161,0.434083601286174,0.418006430868167,0.434083601286174,0.418006430868167,0.398713826366559,0.408360128617363,0.408360128617363,0.405144694533762,0.405144694533762,0.305466237942122,0.302250803858521,0.302250803858521,0.209003215434084,0.209003215434084,0.205787781350482,0.209003215434084,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.186495176848875,0.189710610932476,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0964630225080386,0,0,0.0128617363344051,0.00643086816720257,0.00643086816720257,0.0257234726688103,0.0160771704180064,0.0128617363344051,0.00964630225080386,0.0160771704180064,0.0160771704180064,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.173633440514469,0.176848874598071,0.170418006430868,0.176848874598071,0.170418006430868,0.170418006430868,0.170418006430868,0.170418006430868,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.163987138263666,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267
"SRR11190802B",0.430868167202572,0.385852090032154,0.379421221864952,0.408360128617363,0.401929260450161,0.408360128617363,0.405144694533762,0.440514469453376,0.408360128617363,0.430868167202572,0.405144694533762,0.398713826366559,0.408360128617363,0.408360128617363,0.398713826366559,0.405144694533762,0.295819935691318,0.292604501607717,0.292604501607717,0.196141479099678,0.202572347266881,0.19935691318328,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.189710610932476,0.192926045016077,0.192926045016077,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.090032154340836,0.0128617363344051,0.0128617363344051,0,0.00643086816720257,0.00643086816720257,0.0257234726688103,0.0160771704180064,0.0128617363344051,0.00964630225080386,0.0160771704180064,0.00964630225080386,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.163987138263666,0.167202572347267,0.160771704180064,0.167202572347267,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463
"SRR11190796B",0.437299035369775,0.392282958199357,0.382636655948553,0.411575562700965,0.408360128617363,0.408360128617363,0.405144694533762,0.440514469453376,0.414790996784566,0.430868167202572,0.411575562700965,0.405144694533762,0.414790996784566,0.414790996784566,0.405144694533762,0.411575562700965,0.302250803858521,0.29903536977492,0.29903536977492,0.202572347266881,0.202572347266881,0.19935691318328,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.189710610932476,0.192926045016077,0.192926045016077,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.090032154340836,0.00643086816720257,0.00643086816720257,0.00643086816720257,0,0,0.0192926045016077,0.00964630225080386,0.00643086816720257,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666
"SRR11190797B",0.437299035369775,0.392282958199357,0.382636655948553,0.411575562700965,0.408360128617363,0.408360128617363,0.405144694533762,0.440514469453376,0.414790996784566,0.430868167202572,0.411575562700965,0.405144694533762,0.414790996784566,0.414790996784566,0.405144694533762,0.411575562700965,0.302250803858521,0.29903536977492,0.29903536977492,0.202572347266881,0.202572347266881,0.19935691318328,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.189710610932476,0.192926045016077,0.192926045016077,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.186495176848875,0.090032154340836,0.00643086816720257,0.00643086816720257,0.00643086816720257,0,0,0.0192926045016077,0.00964630225080386,0.00643086816720257,0.00321543408360129,0.00964630225080386,0.00964630225080386,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666
"AY366208",0.437299035369775,0.395498392282958,0.392282958199357,0.414790996784566,0.418006430868167,0.408360128617363,0.411575562700965,0.440514469453376,0.411575562700965,0.421221864951768,0.405144694533762,0.395498392282958,0.405144694533762,0.405144694533762,0.395498392282958,0.401929260450161,0.311897106109325,0.308681672025723,0.308681672025723,0.209003215434084,0.212218649517685,0.209003215434084,0.212218649517685,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.205787781350482,0.19935691318328,0.209003215434084,0.209003215434084,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.202572347266881,0.0996784565916399,0.0257234726688103,0.0257234726688103,0.0257234726688103,0.0192926045016077,0.0192926045016077,0,0.0289389067524116,0.0192926045016077,0.022508038585209,0.0289389067524116,0.0289389067524116,0.0321543408360129,0.0321543408360129,0.0321543408360129,0.0321543408360129,0.170418006430868,0.167202572347267,0.167202572347267,0.173633440514469,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064
"KM288844",0.434083601286174,0.398713826366559,0.382636655948553,0.408360128617363,0.408360128617363,0.408360128617363,0.405144694533762,0.440514469453376,0.411575562700965,0.430868167202572,0.405144694533762,0.401929260450161,0.411575562700965,0.414790996784566,0.405144694533762,0.411575562700965,0.308681672025723,0.302250803858521,0.302250803858521,0.202572347266881,0.202572347266881,0.19935691318328,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.186495176848875,0.189710610932476,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.090032154340836,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.00964630225080386,0.00964630225080386,0.0289389067524116,0,0.0160771704180064,0.0128617363344051,0.0192926045016077,0.0128617363344051,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.176848874598071,0.180064308681672,0.173633440514469,0.180064308681672,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.170418006430868,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267
"JF930326",0.443729903536977,0.395498392282958,0.385852090032154,0.414790996784566,0.414790996784566,0.411575562700965,0.408360128617363,0.440514469453376,0.421221864951768,0.430868167202572,0.414790996784566,0.401929260450161,0.418006430868167,0.418006430868167,0.401929260450161,0.414790996784566,0.308681672025723,0.305466237942122,0.305466237942122,0.196141479099678,0.202572347266881,0.19935691318328,0.202572347266881,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.196141479099678,0.19935691318328,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.0964630225080386,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.00643086816720257,0.00643086816720257,0.0192926045016077,0.0160771704180064,0,0.00964630225080386,0.0160771704180064,0.0160771704180064,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.0192926045016077,0.176848874598071,0.180064308681672,0.173633440514469,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.167202572347267,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666
"KM288843",0.437299035369775,0.389067524115756,0.382636655948553,0.414790996784566,0.405144694533762,0.408360128617363,0.405144694533762,0.437299035369775,0.414790996784566,0.430868167202572,0.408360128617363,0.405144694533762,0.414790996784566,0.414790996784566,0.405144694533762,0.411575562700965,0.302250803858521,0.29903536977492,0.29903536977492,0.205787781350482,0.205787781350482,0.202572347266881,0.205787781350482,0.19935691318328,0.19935691318328,0.19935691318328,0.19935691318328,0.19935691318328,0.19935691318328,0.192926045016077,0.196141479099678,0.196141479099678,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.0932475884244373,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.00321543408360129,0.00321543408360129,0.022508038585209,0.0128617363344051,0.00964630225080386,0,0.00643086816720257,0.0128617363344051,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.167202572347267,0.170418006430868,0.170418006430868,0.170418006430868,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064
"KM288842",0.430868167202572,0.392282958199357,0.385852090032154,0.418006430868167,0.408360128617363,0.408360128617363,0.405144694533762,0.443729903536977,0.414790996784566,0.430868167202572,0.408360128617363,0.401929260450161,0.411575562700965,0.411575562700965,0.408360128617363,0.408360128617363,0.302250803858521,0.29903536977492,0.29903536977492,0.19935691318328,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.196141479099678,0.196141479099678,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.189710610932476,0.0964630225080386,0.0160771704180064,0.0160771704180064,0.0160771704180064,0.00964630225080386,0.00964630225080386,0.0289389067524116,0.0192926045016077,0.0160771704180064,0.00643086816720257,0,0.0192926045016077,0.022508038585209,0.022508038585209,0.022508038585209,0.022508038585209,0.167202572347267,0.170418006430868,0.170418006430868,0.170418006430868,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.157556270096463,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064
"SRR11603191B",0.427652733118971,0.389067524115756,0.37620578778135,0.401929260450161,0.401929260450161,0.408360128617363,0.405144694533762,0.437299035369775,0.408360128617363,0.427652733118971,0.405144694533762,0.405144694533762,0.414790996784566,0.408360128617363,0.405144694533762,0.405144694533762,0.305466237942122,0.302250803858521,0.302250803858521,0.205787781350482,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.186495176848875,0.189710610932476,0.189710610932476,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.183279742765273,0.0803858520900322,0.0160771704180064,0.0160771704180064,0.00964630225080386,0.00964630225080386,0.00964630225080386,0.0289389067524116,0.0128617363344051,0.0160771704180064,0.0128617363344051,0.0192926045016077,0,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.00321543408360129,0.173633440514469,0.176848874598071,0.170418006430868,0.176848874598071,0.163987138263666,0.163987138263666,0.163987138263666,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.163987138263666,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064,0.160771704180064
"SRR11603189B",0.430868167202572,0.392282958199357,0.37620578778135,0.401929260450161,0.401929260450161,0.408360128617363,0.405144694533762,0.437299035369775,0.408360128617363,0.42443729903537,0.405144694533762,0.408360128617363,0.418006430868167,0.411575562700965,0.408360128617363,0.408360128617363,0.302250803858521,0.305466237942122,0.305466237942122,0.205787781350482,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.183279742765273,0.186495176848875,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.0771704180064309,0.0192926045016077,0.0192926045016077,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0321543408360129,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.022508038585209,0.00321543408360129,0,0,0,0,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463
"SRR11603187B",0.430868167202572,0.392282958199357,0.37620578778135,0.401929260450161,0.401929260450161,0.408360128617363,0.405144694533762,0.437299035369775,0.408360128617363,0.42443729903537,0.405144694533762,0.408360128617363,0.418006430868167,0.411575562700965,0.408360128617363,0.408360128617363,0.302250803858521,0.305466237942122,0.305466237942122,0.205787781350482,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.183279742765273,0.186495176848875,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.0771704180064309,0.0192926045016077,0.0192926045016077,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0321543408360129,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.022508038585209,0.00321543408360129,0,0,0,0,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463
"SRR11603186B",0.430868167202572,0.392282958199357,0.37620578778135,0.401929260450161,0.401929260450161,0.408360128617363,0.405144694533762,0.437299035369775,0.408360128617363,0.42443729903537,0.405144694533762,0.408360128617363,0.418006430868167,0.411575562700965,0.408360128617363,0.408360128617363,0.302250803858521,0.305466237942122,0.305466237942122,0.205787781350482,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.183279742765273,0.186495176848875,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.0771704180064309,0.0192926045016077,0.0192926045016077,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0321543408360129,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.022508038585209,0.00321543408360129,0,0,0,0,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463
"SRR11603190B",0.430868167202572,0.392282958199357,0.37620578778135,0.401929260450161,0.401929260450161,0.408360128617363,0.405144694533762,0.437299035369775,0.408360128617363,0.42443729903537,0.405144694533762,0.408360128617363,0.418006430868167,0.411575562700965,0.408360128617363,0.408360128617363,0.302250803858521,0.305466237942122,0.305466237942122,0.205787781350482,0.19935691318328,0.196141479099678,0.19935691318328,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.192926045016077,0.183279742765273,0.186495176848875,0.186495176848875,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.180064308681672,0.0771704180064309,0.0192926045016077,0.0192926045016077,0.0128617363344051,0.0128617363344051,0.0128617363344051,0.0321543408360129,0.0160771704180064,0.0192926045016077,0.0160771704180064,0.022508038585209,0.00321543408360129,0,0,0,0,0.170418006430868,0.173633440514469,0.167202572347267,0.173633440514469,0.167202572347267,0.167202572347267,0.167202572347267,0.167202572347267,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.160771704180064,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463,0.157556270096463
