"","D29630.1","LC107517","KU697313","AY800279","LC155795","KT717325","KU159093","KX196173","MF978248","JX524226","LC107515","MH423501","FJ822136","GQ179646","AY863024","GQ179647","AY366209","KY348771","KU854931","KU854929","SRR11190802C","KP090203","AY366207","SRR11190798C","SRR11190801C","SRR11603189C","SRR11603187C","SRR11603183B","SRR11603184B","MG210801","SRR11190800B","SRR11190791B","SRR11190802D","SRR11190801D","SRR11190798D","SRR11190795D","JF930327","SRR11603182B","SRR11603184C","SRR11603183C","SRR11190793B","SRR11190796D","SRR11190797D","SRR11603191C","SRR11603189D","SRR11603187D","SRR11603186C","SRR11603190C","KM288845","SRR11190798B","SRR11190801B","SRR11190802B","SRR11190796B","SRR11190797B","AY366208","KM288844","JF930326","KM288843","KM288842","SRR11603191B","SRR11603189B","SRR11603187B","SRR11603186B","SRR11603190B","JF937699","KM288846","KX883791","KM288847","15H03_cons","19JSF_sty","15H04_cons","15H06_cons","LC128411","SRR11603186A","SRR11603190A","SRR11603191A","SRR11603187A","SRR11603189A","SRR11190793A","KM365479","SRR11190792A","SRR11603183A","SRR11190795A","AF308158","SRR11190802A","SRR11190796A","SRR11190797A","SRR11603184A","SRR11603182A","SRR11190798A","SRR11190801A","SRR11190799A","SRR11190791A","SRR11190800A"
"SRR11603186C",0.430288461538462,0.411057692307692,0.461538461538462,0.480769230769231,0.459134615384615,0.466346153846154,0.466346153846154,0.411057692307692,0.425480769230769,0.401442307692308,0.377403846153846,0.408653846153846,0.396634615384615,0.391826923076923,0.387019230769231,0.396634615384615,0.283653846153846,0.286057692307692,0.286057692307692,0.180288461538462,0.175480769230769,0.177884615384615,0.180288461538462,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.0144230769230769,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00721153846153846,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.0120192307692308,0.00961538461538462,0.00961538461538462,0,0,0,0,0,0.197115384615385,0.194711538461538,0.194711538461538,0.201923076923077,0.194711538461538,0.194711538461538,0.194711538461538,0.189903846153846,0.197115384615385,0.194711538461538,0.197115384615385,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.211538461538462,0.211538461538462,0.209134615384615,0.209134615384615,0.213942307692308,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.209134615384615,0.206730769230769,0.209134615384615,0.209134615384615,0.209134615384615,0.225961538461538,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615
"SRR11603190C",0.430288461538462,0.411057692307692,0.461538461538462,0.480769230769231,0.459134615384615,0.466346153846154,0.466346153846154,0.411057692307692,0.425480769230769,0.401442307692308,0.377403846153846,0.408653846153846,0.396634615384615,0.391826923076923,0.387019230769231,0.396634615384615,0.283653846153846,0.286057692307692,0.286057692307692,0.180288461538462,0.175480769230769,0.177884615384615,0.180288461538462,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.175480769230769,0.0144230769230769,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.00721153846153846,0.00480769230769231,0.00480769230769231,0.00480769230769231,0.0120192307692308,0.00961538461538462,0.00961538461538462,0,0,0,0,0,0.197115384615385,0.194711538461538,0.194711538461538,0.201923076923077,0.194711538461538,0.194711538461538,0.194711538461538,0.189903846153846,0.197115384615385,0.194711538461538,0.197115384615385,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.211538461538462,0.211538461538462,0.209134615384615,0.209134615384615,0.213942307692308,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.211538461538462,0.209134615384615,0.206730769230769,0.209134615384615,0.209134615384615,0.209134615384615,0.225961538461538,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615
"KM288845",0.463942307692308,0.442307692307692,0.451923076923077,0.456730769230769,0.444711538461538,0.451923076923077,0.451923076923077,0.418269230769231,0.425480769230769,0.40625,0.387019230769231,0.425480769230769,0.425480769230769,0.420673076923077,0.420673076923077,0.420673076923077,0.278846153846154,0.290865384615385,0.290865384615385,0.197115384615385,0.211538461538462,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.192307692307692,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.199519230769231,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0,0.0721153846153846,0.0721153846153846,0.0697115384615385,0.0697115384615385,0.0697115384615385,0.0673076923076923,0.0745192307692308,0.0721153846153846,0.0649038461538462,0.0697115384615385,0.0721153846153846,0.0721153846153846,0.0721153846153846,0.0721153846153846,0.0721153846153846,0.175480769230769,0.175480769230769,0.177884615384615,0.177884615384615,0.177884615384615,0.177884615384615,0.180288461538462,0.180288461538462,0.185096153846154,0.182692307692308,0.182692307692308,0.182692307692308,0.182692307692308,0.182692307692308,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.194711538461538,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462,0.180288461538462
"SRR11190798B",0.454326923076923,0.430288461538462,0.454326923076923,0.461538461538462,0.447115384615385,0.447115384615385,0.447115384615385,0.415865384615385,0.413461538461538,0.415865384615385,0.382211538461538,0.420673076923077,0.418269230769231,0.411057692307692,0.40625,0.408653846153846,0.295673076923077,0.290865384615385,0.290865384615385,0.206730769230769,0.206730769230769,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.194711538461538,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.194711538461538,0.197115384615385,0.197115384615385,0.197115384615385,0.201923076923077,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0721153846153846,0,0,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.0192307692307692,0.0192307692307692,0.0120192307692308,0.0144230769230769,0.0192307692307692,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.165865384615385,0.168269230769231,0.168269230769231,0.168269230769231,0.144230769230769,0.144230769230769,0.146634615384615,0.146634615384615,0.151442307692308,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.165865384615385,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615
"SRR11190801B",0.454326923076923,0.430288461538462,0.454326923076923,0.461538461538462,0.447115384615385,0.447115384615385,0.447115384615385,0.415865384615385,0.413461538461538,0.415865384615385,0.382211538461538,0.420673076923077,0.418269230769231,0.411057692307692,0.40625,0.408653846153846,0.295673076923077,0.290865384615385,0.290865384615385,0.206730769230769,0.206730769230769,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.194711538461538,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.194711538461538,0.197115384615385,0.197115384615385,0.197115384615385,0.201923076923077,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0721153846153846,0,0,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.0192307692307692,0.0192307692307692,0.0120192307692308,0.0144230769230769,0.0192307692307692,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.165865384615385,0.168269230769231,0.168269230769231,0.168269230769231,0.144230769230769,0.144230769230769,0.146634615384615,0.146634615384615,0.151442307692308,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.165865384615385,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615,0.146634615384615
"SRR11190802B",0.456730769230769,0.430288461538462,0.456730769230769,0.459134615384615,0.451923076923077,0.447115384615385,0.447115384615385,0.413461538461538,0.413461538461538,0.413461538461538,0.382211538461538,0.420673076923077,0.418269230769231,0.411057692307692,0.411057692307692,0.408653846153846,0.295673076923077,0.290865384615385,0.290865384615385,0.206730769230769,0.211538461538462,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.197115384615385,0.199519230769231,0.199519230769231,0.199519230769231,0.199519230769231,0.199519230769231,0.199519230769231,0.197115384615385,0.199519230769231,0.199519230769231,0.199519230769231,0.204326923076923,0.197115384615385,0.197115384615385,0.201923076923077,0.201923076923077,0.201923076923077,0.201923076923077,0.201923076923077,0.0697115384615385,0.00961538461538462,0.00961538461538462,0,0.00961538461538462,0.00961538461538462,0.0192307692307692,0.0192307692307692,0.0120192307692308,0.0144230769230769,0.0192307692307692,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.168269230769231,0.170673076923077,0.170673076923077,0.170673076923077,0.151442307692308,0.151442307692308,0.153846153846154,0.153846153846154,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.170673076923077,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154
"SRR11190796B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.447115384615385,0.449519230769231,0.449519230769231,0.408653846153846,0.413461538461538,0.411057692307692,0.375,0.420673076923077,0.418269230769231,0.411057692307692,0.411057692307692,0.408653846153846,0.288461538461538,0.283653846153846,0.283653846153846,0.201923076923077,0.211538461538462,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0697115384615385,0.00961538461538462,0.00961538461538462,0.00961538461538462,0,0,0.00961538461538462,0.00961538461538462,0.00240384615384615,0.00480769230769231,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.168269230769231,0.170673076923077,0.170673076923077,0.170673076923077,0.151442307692308,0.151442307692308,0.153846153846154,0.153846153846154,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.173076923076923,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154
"SRR11190797B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.447115384615385,0.449519230769231,0.449519230769231,0.408653846153846,0.413461538461538,0.411057692307692,0.375,0.420673076923077,0.418269230769231,0.411057692307692,0.411057692307692,0.408653846153846,0.288461538461538,0.283653846153846,0.283653846153846,0.201923076923077,0.211538461538462,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0697115384615385,0.00961538461538462,0.00961538461538462,0.00961538461538462,0,0,0.00961538461538462,0.00961538461538462,0.00240384615384615,0.00480769230769231,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.168269230769231,0.170673076923077,0.170673076923077,0.170673076923077,0.151442307692308,0.151442307692308,0.153846153846154,0.153846153846154,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.173076923076923,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154
"AY366208",0.447115384615385,0.423076923076923,0.444711538461538,0.444711538461538,0.4375,0.439903846153846,0.439903846153846,0.401442307692308,0.40625,0.408653846153846,0.370192307692308,0.411057692307692,0.408653846153846,0.401442307692308,0.401442307692308,0.399038461538462,0.283653846153846,0.278846153846154,0.278846153846154,0.201923076923077,0.213942307692308,0.216346153846154,0.211538461538462,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.194711538461538,0.192307692307692,0.192307692307692,0.192307692307692,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0673076923076923,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.00961538461538462,0.00961538461538462,0,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.165865384615385,0.168269230769231,0.168269230769231,0.168269230769231,0.153846153846154,0.153846153846154,0.15625,0.15625,0.161057692307692,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.175480769230769,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
"KM288844",0.451923076923077,0.435096153846154,0.456730769230769,0.459134615384615,0.442307692307692,0.444711538461538,0.444711538461538,0.413461538461538,0.415865384615385,0.408653846153846,0.367788461538462,0.418269230769231,0.411057692307692,0.413461538461538,0.408653846153846,0.411057692307692,0.286057692307692,0.286057692307692,0.286057692307692,0.201923076923077,0.211538461538462,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.185096153846154,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.185096153846154,0.1875,0.1875,0.1875,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.0745192307692308,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.00961538461538462,0.00961538461538462,0.0192307692307692,0,0.0120192307692308,0.0144230769230769,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.170673076923077,0.173076923076923,0.173076923076923,0.173076923076923,0.146634615384615,0.146634615384615,0.149038461538462,0.149038461538462,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.168269230769231,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462,0.149038461538462
"JF930326",0.456730769230769,0.432692307692308,0.456730769230769,0.456730769230769,0.444711538461538,0.451923076923077,0.451923076923077,0.411057692307692,0.415865384615385,0.413461538461538,0.377403846153846,0.423076923076923,0.420673076923077,0.413461538461538,0.413461538461538,0.411057692307692,0.290865384615385,0.286057692307692,0.286057692307692,0.204326923076923,0.213942307692308,0.216346153846154,0.211538461538462,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.192307692307692,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.192307692307692,0.194711538461538,0.194711538461538,0.194711538461538,0.199519230769231,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.0721153846153846,0.0120192307692308,0.0120192307692308,0.0120192307692308,0.00240384615384615,0.00240384615384615,0.0120192307692308,0.0120192307692308,0,0.00721153846153846,0.0120192307692308,0.0120192307692308,0.0120192307692308,0.0120192307692308,0.0120192307692308,0.0120192307692308,0.170673076923077,0.173076923076923,0.173076923076923,0.173076923076923,0.153846153846154,0.153846153846154,0.15625,0.15625,0.161057692307692,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.175480769230769,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625,0.15625
"KM288843",0.456730769230769,0.432692307692308,0.454326923076923,0.451923076923077,0.447115384615385,0.449519230769231,0.449519230769231,0.40625,0.415865384615385,0.413461538461538,0.370192307692308,0.418269230769231,0.415865384615385,0.408653846153846,0.408653846153846,0.40625,0.290865384615385,0.286057692307692,0.286057692307692,0.197115384615385,0.211538461538462,0.213942307692308,0.209134615384615,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.213942307692308,0.189903846153846,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.194711538461538,0.192307692307692,0.192307692307692,0.192307692307692,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.0649038461538462,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00480769230769231,0.00480769230769231,0.00961538461538462,0.0144230769230769,0.00721153846153846,0,0.00480769230769231,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.00961538461538462,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.151442307692308,0.151442307692308,0.153846153846154,0.153846153846154,0.158653846153846,0.15625,0.15625,0.15625,0.15625,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.173076923076923,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154
"KM288842",0.461538461538462,0.432692307692308,0.454326923076923,0.451923076923077,0.447115384615385,0.449519230769231,0.449519230769231,0.411057692307692,0.418269230769231,0.415865384615385,0.370192307692308,0.420673076923077,0.418269230769231,0.411057692307692,0.411057692307692,0.408653846153846,0.290865384615385,0.286057692307692,0.286057692307692,0.199519230769231,0.213942307692308,0.216346153846154,0.211538461538462,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.216346153846154,0.192307692307692,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.194711538461538,0.197115384615385,0.194711538461538,0.194711538461538,0.194711538461538,0.199519230769231,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.197115384615385,0.0697115384615385,0.0192307692307692,0.0192307692307692,0.0192307692307692,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00480769230769231,0,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.165865384615385,0.168269230769231,0.168269230769231,0.168269230769231,0.15625,0.15625,0.158653846153846,0.158653846153846,0.163461538461538,0.161057692307692,0.161057692307692,0.161057692307692,0.161057692307692,0.161057692307692,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.177884615384615,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846,0.158653846153846
"SRR11603191B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.442307692307692,0.449519230769231,0.449519230769231,0.408653846153846,0.411057692307692,0.413461538461538,0.370192307692308,0.418269230769231,0.413461538461538,0.401442307692308,0.40625,0.403846153846154,0.290865384615385,0.286057692307692,0.286057692307692,0.201923076923077,0.206730769230769,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.1875,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.194711538461538,0.185096153846154,0.185096153846154,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.0721153846153846,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0,0,0,0,0,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.149038461538462,0.149038461538462,0.151442307692308,0.151442307692308,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.170673076923077,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308
"SRR11603189B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.442307692307692,0.449519230769231,0.449519230769231,0.408653846153846,0.411057692307692,0.413461538461538,0.370192307692308,0.418269230769231,0.413461538461538,0.401442307692308,0.40625,0.403846153846154,0.290865384615385,0.286057692307692,0.286057692307692,0.201923076923077,0.206730769230769,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.1875,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.194711538461538,0.185096153846154,0.185096153846154,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.0721153846153846,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0,0,0,0,0,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.149038461538462,0.149038461538462,0.151442307692308,0.151442307692308,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.170673076923077,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308
"SRR11603187B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.442307692307692,0.449519230769231,0.449519230769231,0.408653846153846,0.411057692307692,0.413461538461538,0.370192307692308,0.418269230769231,0.413461538461538,0.401442307692308,0.40625,0.403846153846154,0.290865384615385,0.286057692307692,0.286057692307692,0.201923076923077,0.206730769230769,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.1875,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.194711538461538,0.185096153846154,0.185096153846154,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.0721153846153846,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0,0,0,0,0,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.149038461538462,0.149038461538462,0.151442307692308,0.151442307692308,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.170673076923077,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308
"SRR11603186B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.442307692307692,0.449519230769231,0.449519230769231,0.408653846153846,0.411057692307692,0.413461538461538,0.370192307692308,0.418269230769231,0.413461538461538,0.401442307692308,0.40625,0.403846153846154,0.290865384615385,0.286057692307692,0.286057692307692,0.201923076923077,0.206730769230769,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.1875,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.194711538461538,0.185096153846154,0.185096153846154,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.0721153846153846,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0,0,0,0,0,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.149038461538462,0.149038461538462,0.151442307692308,0.151442307692308,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.170673076923077,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308
"SRR11603190B",0.454326923076923,0.430288461538462,0.454326923076923,0.454326923076923,0.442307692307692,0.449519230769231,0.449519230769231,0.408653846153846,0.411057692307692,0.413461538461538,0.370192307692308,0.418269230769231,0.413461538461538,0.401442307692308,0.40625,0.403846153846154,0.290865384615385,0.286057692307692,0.286057692307692,0.201923076923077,0.206730769230769,0.209134615384615,0.204326923076923,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.209134615384615,0.1875,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.189903846153846,0.192307692307692,0.189903846153846,0.189903846153846,0.189903846153846,0.194711538461538,0.185096153846154,0.185096153846154,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.0721153846153846,0.0144230769230769,0.0144230769230769,0.0144230769230769,0.00961538461538462,0.00961538461538462,0.0144230769230769,0.0192307692307692,0.0120192307692308,0.00961538461538462,0.0144230769230769,0,0,0,0,0,0.163461538461538,0.165865384615385,0.165865384615385,0.165865384615385,0.149038461538462,0.149038461538462,0.151442307692308,0.151442307692308,0.15625,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.153846153846154,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.170673076923077,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308,0.151442307692308
