Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR2040227,2017-07-24 07:42:37,2017-08-21 09:47:24,9249795,1664963100,9249795,180,969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR2040227/ERR2040227.1,ERX2099284,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829289,SAMEA104170271,simple,130138,Lophophora williamsii,SAMEA104170271,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,03583A2B2BC173E7E8CDFF307C9217DE,842C764D90A585F856BFAEB67253FB5A
ERR2040228,2017-07-24 07:42:37,2017-08-21 09:48:40,9817600,1767168000,9817600,180,1177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR2040228/ERR2040228.1,ERX2099285,unspecified,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,200,0,ILLUMINA,Illumina HiSeq 2000,ERP023948,PRJEB21674,,393814,ERS1829290,SAMEA104170272,simple,307728,Opuntia polyacantha,SAMEA104170272,,,,,,,no,,,,,DEPARTMENT OF BIOLOGICAL SCIENCES,ERA979340,,public,98D4A679C52257FC7551D2D190A586B3,BB7B5EB52530B39902B29FF54D0888EB
SRR7905862,2018-12-29 00:16:13,2018-09-26 15:24:30,31928755,8046046260,31928755,252,3714,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR7905862/SRR7905862.1,SRX4741995,Run_1724_Sample_72928,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162684,PRJNA493215,,493215,SRS3823313,SAMN10132143,simple,1041263,Salmiopuntia salmiana,Sasa26,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA784280,,public,FA3D06F8760F934F2FA97DF8024301F6,CB4ABADAAA5402B04DCE4D0A60779F8B
SRR7905865,2018-12-29 00:16:13,2018-09-26 23:33:31,32203694,8115330888,32203694,252,4088,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR7905865/SRR7905865.1,SRX4741992,Run_1724_Sample_72920,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162684,PRJNA493215,,493215,SRS3823304,SAMN10132144,simple,153897,Stetsonia coryne,Stco14,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA784280,,public,276FFF68DB06C155BF98533228CC6CBB,02CD744F0FF799DA015DAE95FBDB09C3
SRR5137213,2017-10-24 00:00:22,2017-01-02 10:44:18,121563420,36712152840,121563420,302,15006,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5137213/SRR5137213.1,SRX2455204,Sthu-PE1,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP093540,PRJNA318822,2,318822,SRS1888478,SAMN06196471,simple,171973,Stenocereus thurberi,Stenocereus thurberi,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA515895,,public,3B6B95CEFC1B922B253E256CC306E3DB,ED962BB0599A589629FBD210ABF9A0F1
SRR9494897,2020-01-01 00:54:48,2019-07-29 14:30:11,189,200388,0,1060,7,,https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/009272/SRR9494897,SRX6260743,,CLONEEND,unspecified,GENOMIC,SINGLE,0,0,CAPILLARY,AB 310 Genetic Analyzer,SRP211366,,,0,SRS5013990,SAMN12121539,simple,338184,Nopalea cochenillifera,TIGR OPUNTIA COCHENILLIFERA,,,,,,,no,,,,,TIGR,SRA912248,,public,7F03A315AD0D0EDDF1D5094CEA540EFD,8F1E360B49C938CBD9A86E3C33F1375D
SRR7905864,2018-12-29 00:16:13,2018-09-26 15:26:08,32793460,8263951920,32793460,252,4029,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR7905864/SRR7905864.1,SRX4741993,Run_1724_Sample_72913,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162684,PRJNA493215,,493215,SRS3823305,SAMN10132145,simple,1041243,Opuntia lilae,Tali11,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA784280,,public,89B98D55CF65449059ACE1971D1BAF8E,E248B1866E8D0F884B1879B4A2713397
SRR7905867,2018-12-29 00:16:13,2018-09-26 23:30:09,29158908,7348044816,29158908,252,3620,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR7905867/SRR7905867.1,SRX4741990,Run_1724_Sample_72918,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162684,PRJNA493215,,493215,SRS3823306,SAMN10132146,simple,308218,Tephrocactus articulatus,Tear12,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA784280,,public,4010173CC055C8679E527E3CD1621E74,A0AE40D4F94F01F158113097DEDBCCA5
SRR7905866,2018-12-29 00:16:13,2018-09-26 21:07:43,33611232,8470030464,33611232,252,4128,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR7905866/SRR7905866.1,SRX4741991,Run_1724_Sample_72915,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP162684,PRJNA493215,,493215,SRS3823303,SAMN10132147,simple,1001133,Tunilla corrugata,Tuco07,,,,,,,no,,,,,UNIVERSITY OF MICHIGAN,SRA784280,,public,AD07569A3EB4AED67FA4D78A5D1455BD,727FE45F5BA0F838139D9AF5E4F16B17
SRR7945270,2019-10-22 00:38:09,2018-10-01 07:41:11,7245659,7737784436,0,1067,1894,,https://sra-download.ncbi.nlm.nih.gov/traces/sra71/SRR/007759/SRR7945270,SRX4779434,W_FRUIT,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,PACBIO_SMRT,Sequel,SRP162983,PRJNA494058,,494058,SRS3860094,SAMN10147968,simple,176265,Hylocereus undatus,W,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA787378,,public,1947D1274288B0DF955E7D787CB24697,A09DF00FBC3D5E21834FE664B557DDBF
SRR7997104,2019-11-08 17:16:44,2018-10-10 17:41:32,31656505,9496951500,31656505,300,3377,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/007809/SRR7997104,SRX4827975,W1_Fruit,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP164946,PRJNA495654,,495654,SRS3899513,SAMN10229248,simple,154422,Hylocereus,W1,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA792419,,public,2511156A254CF63EBB62C1DA79394ABF,64D81462BA8002ABC2FE5A798515A7A8
SRR7997105,2019-11-08 17:16:44,2018-10-10 17:35:19,31557465,9467239500,31557465,300,3373,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/007809/SRR7997105,SRX4827974,W2_Fruit,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP164946,PRJNA495654,,495654,SRS3899504,SAMN10229249,simple,154422,Hylocereus,W2,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA792419,,public,64256893E5C3DA6BC60E3298148E603B,CA154B75843D561B47F7D1E6A6DAE0C7
SRR7997106,2019-11-08 17:16:44,2018-10-10 17:36:52,33498401,10049520300,33498401,300,3578,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/007809/SRR7997106,SRX4827973,W3_Fruit,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP164946,PRJNA495654,,495654,SRS3899503,SAMN10229250,simple,154422,Hylocereus,W3,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA792419,,public,69823E9E1CD849AD1B98A9B0B60F0163,77D35A10D3CDD01CC3CB3C02661B1DD0
SRR7997107,2019-11-08 17:16:44,2018-10-10 17:39:53,30224015,9067204500,30224015,300,3212,,https://sra-download.ncbi.nlm.nih.gov/traces/sra72/SRR/007809/SRR7997107,SRX4827972,W4_Fruit,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP164946,PRJNA495654,,495654,SRS3899502,SAMN10229251,simple,154422,Hylocereus,W4,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA792419,,public,849EA4067C5C0E8DC58AA069AC50A065,866631B9828EA47A65D765EE7F23A411
SRR8767414,2019-03-21 22:11:14,2019-03-21 22:03:14,27290536,982459296,0,36,713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8767414/SRR8767414.1,SRX5557625,sRNA_c,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP189115,PRJNA528520,,528520,SRS4521445,SAMN11230754,simple,1195597,Hylocereus polyrhizus,sample_c,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA864082,,public,5A9F6214D73988CAB2B68EB7B0B408EE,298EF8F2BD330593714D0421728BA215
SRR8767415,2019-03-21 22:11:14,2019-03-21 22:04:36,29839608,1074225888,0,36,781,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/008561/SRR8767415,SRX5557624,sRNA_D,miRNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP189115,PRJNA528520,,528520,SRS4521444,SAMN11230755,simple,1195597,Hylocereus polyrhizus,sample_d,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA864082,,public,BB7BB592456D8BEA9E2739D74412AAB3,2558B1EF4908A5C7CF4610FE23A30682
SRR8767412,2019-03-21 22:39:16,2019-03-21 22:35:10,67978402,17121340930,67978402,251,7763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR8767412/SRR8767412.1,SRX5557627,RNA_p,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP189115,PRJNA528520,,528520,SRS4521446,SAMN11230756,simple,1195597,Hylocereus polyrhizus,sample_p,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA864082,,public,B63B324224BB516C7BD45AC37335E996,998037880F0C74B92DAC9433B455AC35
SRR8767413,2019-03-21 22:11:14,2019-03-21 22:01:56,11544400,542586800,0,47,226,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/008561/SRR8767413,SRX5557626,PARE_p,RNA-Seq,size fractionation,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP189115,PRJNA528520,,528520,SRS4521446,SAMN11230756,simple,1195597,Hylocereus polyrhizus,sample_p,,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA864082,,public,463AC0EBE6DF9E6B20080F04C7723AE4,84F111E33DFE046AE64F360E481D9527
SRR3203780,2016-03-04 17:10:55,2016-03-04 20:40:44,33561511,6745863711,33561511,201,4271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3203780/SRR3203780.1,SRX1613151,hiseq2500,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,100,0,ILLUMINA,Illumina HiSeq 2500,SRP066396,PRJNA302690,2,302690,SRS1323024,SAMN04277417,simple,1195597,Hylocereus polyrhizus,131431A_red,,,,,,,no,,,,,SOUTH CHINA AGRICULTURAL UNIVERSITY,SRA312274,,public,F42D003804A480D92535D18B8A0E1F52,9E91377CB226B0F8091EC8341705F2E4
SRR2924904,2016-03-04 17:10:55,2016-03-04 21:02:02,31885371,6408959571,31885371,201,4099,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2924904/SRR2924904.2,SRX1438202,hiseq2500,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,100,0,ILLUMINA,Illumina HiSeq 2500,SRP066396,PRJNA302690,2,302690,SRS1323025,SAMN04277416,simple,1195597,Hylocereus polyrhizus,131431A_white,,,,,,,no,,,,,SOUTH CHINA AGRICULTURAL UNIVERSITY,SRA312274,,public,94AA3680808E2DEABBE596E28CD18F3C,AC8D3A4D7B1741D96C1EE3E84DA5E08E
SRR1698118,2014-12-11 00:00:00,2014-12-10 03:45:18,4355507,871101400,4355507,200,581,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698118/SRR1698118.1,SRX800797,,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783089,SAMN03256178,simple,338184,Nopalea cochenillifera,4A_am,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,7AB5B481135B8598A71EE82CC5A2E6DE,0C9CA73DB793B74CD394C61B62F0E820
SRR1698124,2014-12-11 00:00:00,2014-12-10 03:45:43,7299689,1459937800,7299689,200,968,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698124/SRR1698124.1,SRX800798,,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783089,SAMN03256178,simple,338184,Nopalea cochenillifera,4A_am,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,181DDF3C4B73A008B6EECE55EB089E5C,72997846C1FC7BFBC23433A505F1F15C
SRR1698229,2014-12-11 00:00:00,2014-12-10 04:45:41,7162078,1432415600,7162078,200,879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698229/SRR1698229.1,SRX800815,,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783106,SAMN03256196,simple,338184,Nopalea cochenillifera,4B_am,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,6A692368DDB9C73985459C806EF2E14B,3DFEC8C1470C279C8956DE7A3F251FF5
SRR1698231,2014-12-11 00:00:00,2014-12-10 05:45:04,8778418,1755683600,8778418,200,1077,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698231/SRR1698231.1,SRX800816,,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783107,SAMN03256197,simple,338184,Nopalea cochenillifera,4B_pm,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,07D7EA98899F932332DB48E6F47B7ACA,B1597433152B0E81D96ABAE4EC47BB32
SRR5134694,2017-10-24 00:00:21,2016-12-29 14:19:52,71597927,14319585400,71597927,200,9312,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5134694/SRR5134694.1,SRX2450053,AE,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1883434,SAMN06189574,simple,171969,Carnegiea gigantea,Areoles,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA513033,,public,EF5F749502BD1CDCE1B8CDCC5DE69652,E4B420B06978109D76CD415F9DBA8B91
SRR3567680,2017-05-19 00:00:50,2016-05-23 11:45:36,60172124,15114286473,60172124,251,6035,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3567680/SRR3567680.1,SRX1791047,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075515,PRJNA322123,,322123,SRS1461336,SAMN05017653,simple,371859,Opuntia ficus-indica,Cactus RNAseq,,,,,,,no,,,,,ARO,SRA426952,,public,4BCA89E0D6DB94119330D798B8DFB8FD,CF62E8C97C596080EFD8E59D40B7EADD
SRR3567681,2017-05-19 00:00:50,2016-05-23 02:37:39,63748940,16010226353,63748940,251,6404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3567681/SRR3567681.1,SRX1791048,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP075515,PRJNA322123,,322123,SRS1461336,SAMN05017653,simple,371859,Opuntia ficus-indica,Cactus RNAseq,,,,,,,no,,,,,ARO,SRA426952,,public,C288573615BD28458FB9D0D8E0AF594F,1ACE92434506D096DA21EAB1C75A11BF
SRR3567682,2017-05-19 00:00:50,2016-05-29 07:43:11,70744510,17766664969,70744510,251,7220,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3567682/SRR3567682.1,SRX1791049,,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP075515,PRJNA322123,,322123,SRS1461336,SAMN05017653,simple,371859,Opuntia ficus-indica,Cactus RNAseq,,,,,,,no,,,,,ARO,SRA426952,,public,C7200054DCA8619F60B1A302966A5D39,75547FF7831EF1D65DF1AF57528339AC
SRR5134692,2017-10-24 00:00:21,2016-12-29 14:02:35,40379898,8075979600,40379898,200,5225,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR5134692/SRR5134692.1,SRX2450051,CH,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP093540,PRJNA318822,2,318822,SRS1883432,SAMN06189576,simple,171969,Carnegiea gigantea,Chlorenchyma,,,,,,,no,,,,,THE UNIVERSITY OF ARIZONA,SRA513033,,public,8D8705A01B701C2BD9797523B178B516,FA36642AF6E882137CF70A01983C3027
SRR1698109,2014-12-11 00:00:00,2014-12-10 02:44:19,12746205,2549241000,12746205,200,1583,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698109/SRR1698109.1,SRX800781,Illumina TruSeq RNA Sample Prep Kit,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783074,SAMN03256170,simple,336120,Echinocereus pectinatus,Ech_pec,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,3D12C8B4EBEA3AAA29415162682CD35A,7004166870F11EC5B05170B00713DEE7
SRR1145771,2014-09-30 00:00:00,2014-05-07 14:54:26,5000000,989939275,5000000,197,599,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR1145771/SRR1145771.1,SRX450998,,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP035917,PRJNA209850,,209850,SRS544337,SAMN02314019,simple,153853,Echinocereus,Echinocereus,,,,,,,no,,,,,UNIVERSITY OF GEORGIA,SRA128529,,public,EAF65F8027BA081F6965E688C642CAC5,A57DC1A2B38387296E0F88AC07824EB6
SRR3560773,2017-03-16 16:42:18,2016-05-20 17:20:47,23254174,1765463685,0,75,671,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3560773/SRR3560773.1,SRX1787425,,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP075487,PRJNA322330,2,322330,SRS1458299,SAMN05157155,simple,46148,Pereskia grandiflora,GSM2171604,,,,,,,no,,,,,GEO,SRA427402,,public,10D3A47661AAD6B47D65D363D44A4792,C17FCD0CD9466A6E6AE75C742F005C11
SRR3560774,2017-03-16 16:42:18,2016-05-20 17:19:22,22332723,1695517115,0,75,639,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3560774/SRR3560774.1,SRX1787426,,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP075487,PRJNA322330,2,322330,SRS1458300,SAMN05157156,simple,46148,Pereskia grandiflora,GSM2171605,,,,,,,no,,,,,GEO,SRA427402,,public,49BEDA93666969CBEF4F4C1EAB90AC32,EAFE443ADD18E9AAE4513D7A4B2DAE0C
SRR3560775,2017-03-16 16:42:18,2016-05-20 17:19:16,23577449,1789998369,0,75,678,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3560775/SRR3560775.1,SRX1787427,,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP075487,PRJNA322330,2,322330,SRS1458301,SAMN05157157,simple,46148,Pereskia grandiflora,GSM2171606,,,,,,,no,,,,,GEO,SRA427402,,public,DD6EB68881E4D2A5A12A880FCFAE2142,DD7B220B7DA35C83F08934CA4147FED5
SRR3560776,2017-03-16 16:42:18,2016-05-20 17:20:35,23412845,1777511408,0,75,670,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3560776/SRR3560776.1,SRX1787428,,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP075487,PRJNA322330,2,322330,SRS1458302,SAMN05157158,simple,46148,Pereskia grandiflora,GSM2171607,,,,,,,no,,,,,GEO,SRA427402,,public,377CCC5B4E1302A6258BFD1E732C1E48,7E370F05CBE3567A9189E27A7AB716B7
SRR3560777,2017-03-16 16:42:18,2016-05-20 17:11:06,1171832,89059232,0,76,31,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3560777/SRR3560777.1,SRX1787429,,Bisulfite-Seq,RANDOM,GENOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP075487,PRJNA322330,2,322330,SRS1458303,SAMN05157159,simple,46148,Pereskia grandiflora,GSM2171608,,,,,,,no,,,,,GEO,SRA427402,,public,8E520F6B091504BC317804D1AFE7CE1F,7D05B344ECBA07E794938AE414F4CC91
SRR3234545,2017-03-18 20:20:07,2016-03-18 18:40:38,189219983,6811919388,0,36,4936,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3234545/SRR3234545.1,SRX1640167,Key Laboratory of Plant Resource Conservation and Germplasm Innovation in Mountainous Region (Ministry of Education),miRNA-Seq,unspecified,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP071956,PRJNA315592,,315592,SRS1346822,SAMN04566109,simple,176265,Hylocereus undatus,Hylocereus undatus 'zihonglong',,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA386164,,public,BA9B7C8B02CF6B909FF7BBBDAD6111AB,08CD9AFFC2A9BC5F65DB0E04A0CD21E2
SRR3234546,2017-03-18 00:00:06,2016-03-20 20:43:26,67978402,17121340930,67978402,251,7763,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-7/SRR3234546/SRR3234546.1,SRX1640168,Key Laboratory of Plant Resource Conservation and Germplasm Innovation in Mountainous Region (Ministry of Education),RNA-Seq,PolyA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP071957,PRJNA315597,,315597,SRS1346822,SAMN04566109,simple,176265,Hylocereus undatus,Hylocereus undatus 'zihonglong',,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA386165,,public,B63B324224BB516C7BD45AC37335E996,998037880F0C74B92DAC9433B455AC35
SRR3245857,2017-03-19 00:00:06,2016-03-19 11:30:48,11544400,542586800,0,47,251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR3245857/SRR3245857.1,SRX1644874,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP072047,PRJNA315718,,315718,SRS1346822,SAMN04566109,simple,176265,Hylocereus undatus,Hylocereus undatus 'zihonglong',,,,,,,no,,,,,GUIZHOU UNIVERSITY,SRA388002,,public,0811F9B27219CB3E31EEEFB87ACA66F4,84F111E33DFE046AE64F360E481D9527
SRR1575212,2015-07-05 18:34:47,2014-09-15 22:06:22,377522,94930415,0,251,221,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1575212/SRR1575212.1,SRX700994,,EST,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,LS454,454 GS FLX,SRP057967,PRJNA261064,,261064,SRS701107,SAMN03068713,simple,130138,Lophophora williamsii,Lophophora williamsii Transcriptome,,,,,,,no,,,,,LANGEBIO-CINVESTAV,SRA184474,,public,8B03D4567AD0D3031F3EBA3097919944,C87C70100DB4DC90F6B19A68BC74FFEC
SRR1575216,2015-07-06 00:00:07,2014-09-15 22:06:12,114880,57731121,0,502,130,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1575216/SRR1575216.1,SRX701021,,EST,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,LS454,454 GS Junior,SRP057967,PRJNA261064,,261064,SRS701107,SAMN03068713,simple,130138,Lophophora williamsii,Lophophora williamsii Transcriptome,,,,,,,no,,,,,LANGEBIO-CINVESTAV,SRA184474,,public,0883DE70EEF563823157000D41D42E0D,A04940FDDBD245A8BC14CA094A9A55A4
SRR1575317,2015-07-06 00:00:07,2014-09-16 04:24:11,6708059,984870433,0,146,2406,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR1575317/SRR1575317.1,SRX701022,,EST,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ION_TORRENT,Ion Torrent PGM,SRP057967,PRJNA261064,,261064,SRS701107,SAMN03068713,simple,130138,Lophophora williamsii,Lophophora williamsii Transcriptome,,,,,,,no,,,,,LANGEBIO-CINVESTAV,SRA184474,,public,64A4C79F1CB95996C72D0C55F3D714C9,093F9FE02C5E24AAAF69E9A6DECF21CC
SRR1698108,2014-12-11 00:00:00,2014-12-10 02:49:32,14793500,2958700000,14793500,200,1852,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR1698108/SRR1698108.1,SRX800780,Illumina TruSeq RNA Sample Prep Kit,RNA-Seq,DNase,TRANSCRIPTOMIC,PAIRED,450,50,ILLUMINA,Illumina HiSeq 2000,SRP050968,PRJNA269655,,269655,SRS783073,SAMN03256169,simple,338184,Nopalea cochenillifera,Nop_coc,,,,,,,no,,,,,UNIVERSITY OF SHEFFIELD,SRA211427,,public,7BCEBE6647253A5F0E574AED7F1BC113,A733ECDC1E13456613442C91505BA3A6
